listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
654231541317181366,1,1.0,115.0,185.07314189702765,0.37862404657297843,1
16801928,1,0.7777777777777778,115.0,185.07314189702765,0.37862404657297843,1
16377630,1,1.0,87.0,139.99529444437854,0.3785505409643185,1
1258856188569241904,1,0.8,77.0,123.8547607702361,0.37830407550628364,1
984505010794501702,1,1.0,113.0,181.0722717808668,0.37593978973902575,1
35153326,1,1.0,74.0,118.33145136843136,0.3746379416103247,1
1042725,1,1.0,88.0,140.39988502435497,0.3732188599389895,1
853532521563289438,1,1.0,68.0,108.46302581113088,0.37305824273785304,1
699683976435529891,1,1.0,45.0,71.7335669219905,0.37267862270201857,1
720324859992056797,1,1.0,95.0,151.36071706188477,0.3723602672867977,1
4138667,1,1.0,76.0,120.93148658007522,0.37154497848931733,1
1400016596976241362,1,1.0,105.0,166.7004016334289,0.3701274923686563,1
1495257979606002297,1,1.0,185.0,292.6348117624253,0.36781273941464043,1
1152861391976867036,1,1.0,89.0,139.99529444437854,0.3642643465037281,1
1362140620581715704,1,1.0,102.0,160.3183120202394,0.363765756296617,1
1069560340539835794,1,0.875,78.0,122.48860293673008,0.3632060605647539,1
1028803462866040931,1,0.875,374.0,586.8620469594883,0.3627122388682641,1
5576216,1,0.8333333333333334,118.0,185.07314189702765,0.36241423909227355,1
19523680,1,0.875,69.0,108.15924772437552,0.3620517759532301,1
1126148274574676764,1,1.0,55.0,85.68479995651496,0.3581125237158458,1
1059491671810227806,1,1.0,76.0,118.33145136843136,0.3577362643565496,1
1378241276380570781,1,1.0,188.0,292.6348117624253,0.3575610541078508,1
1236171147373505492,1,0.875,90.0,139.99529444437854,0.3571212492734329,1
21809755,1,1.0,119.0,185.07314189702765,0.3570109699320386,1
608380405567412901,1,1.0,238.0,369.26495833591,0.3554763466521563,1
1235620936840487241,1,1.0,55.0,85.2789877146579,0.355058010491059,1
1248540413810238426,1,1.0,189.0,292.6348117624253,0.3541438256722542,1
567202234546662857,1,0.7857142857142857,189.0,292.6348117624253,0.3541438256722542,1
559967363538760879,1,1.0,190.0,292.6348117624253,0.35072659723665767,1
4984599,1,0.8,190.0,292.6348117624253,0.35072659723665767,1
32078864,1,1.0,190.0,292.6348117624253,0.35072659723665767,1
33725101,1,1.0,65.0,99.98085906052208,0.34987556007442266,1
52058624,1,1.0,65.0,99.98085906052208,0.34987556007442266,1
791177036226203378,1,1.0,121.0,185.07314189702765,0.34620443161156866,1
1414981641594854301,1,1.0,90.0,137.6015287720826,0.3459374993640352,1
1012199155050722636,1,1.0,99.0,151.36071706188477,0.34593333117255753,1
691806216611812066,1,0.8571428571428571,427.0,651.8663957081915,0.3449577968563563,1
1406528637560035479,1,1.0,88.0,133.91828250871885,0.342882851008258,1
1436112387019512397,1,1.0,92.0,139.99529444437854,0.3428350548128425,1
1067437280241172167,1,1.0,45.0,68.28780228419973,0.34102433385219666,1
45859246,1,1.0,122.0,185.07314189702765,0.34080116245133374,1
117251,1,0.9166666666666666,122.0,185.07314189702765,0.34080116245133374,1
23410950,1,1.0,122.0,185.07314189702765,0.34080116245133374,1
616650887264766338,1,0.8888888888888888,100.0,151.36071706188477,0.3393265971439976,1
2050603,1,1.0,431.0,651.8663957081915,0.33882157012901537,1
1357212883727551517,1,1.0,91.0,137.6015287720826,0.3386701382458578,1
1498562072616504412,1,1.0,108.0,163.11910887664007,0.3379071235505846,1
1449987222232525494,1,1.0,84.0,126.54615908335806,0.33621059217871796,1
1331663836528355831,1,0.8571428571428571,101.0,151.36071706188477,0.33271986311543755,1
8682187,1,0.7647058823529411,48.0,71.90835799580864,0.33248371485832284,1
895478692284049734,1,1.0,45.0,67.39574055267498,0.3323020174423482,1
733000979408109634,1,1.0,101.0,151.26336225968743,0.33229039411008054,1
1411625253606865990,1,1.0,57.0,85.2789877146579,0.3316055745089157,1
1452835958223491602,1,1.0,196.0,292.6348117624253,0.33022322662307846,1
1252681536595741583,1,1.0,61.0,91.06568073883594,0.33015380212289025,1
5689625,1,0.8181818181818182,145.0,216.25775702237925,0.3295038199023085,1
47534829,1,0.7647058823529411,145.0,216.25775702237925,0.3295038199023085,1
15901137,1,1.0,94.0,139.99529444437854,0.32854886035225217,1
1170392221998350462,1,1.0,63.0,93.54126619634464,0.3265004573728778,1
648788984911770830,1,1.0,102.0,151.36071706188477,0.3261131290868775,1
